City:  Lakewood
{'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  01:57 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:52 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:52 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:52 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:52 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:53 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:53 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:53 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:53 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:53 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:53 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:54 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:54 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:54 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:54 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:54 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:54 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:55 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:55 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:55 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:55 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:55 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:55 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:56 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:56 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:56 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:56 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:56 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:56 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:57 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:57 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:57 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:57 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:57 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:57 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:58 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:58 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:58 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:58 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:58 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:58 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:59 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:59 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:59 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:59 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:59 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  02:59 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:00 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:00 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:00 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:00 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:00 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:00 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:01 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:01 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:01 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:01 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:01 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:01 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:02 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:02 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:02 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:02 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:02 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:02 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:03 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:03 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:03 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:03 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:03 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:03 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:04 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:04 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:04 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:04 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:04 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:04 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:05 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:05 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:05 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:05 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:05 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:05 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:06 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:06 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:06 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:06 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:06 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:06 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:07 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:07 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:07 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:07 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:07 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:07 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:08 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:08 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:08 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:08 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:08 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:08 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:09 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
TIME ->  03:09 	Date ->  2023-12-23 	Prayer time -> {'imsak': '05:42', 'fajr': '05:52', 'sunrise': '07:19', 'dhuhr': '11:59', 'asr': '14:23', 'sunset': '16:40', 'maghrib': '16:45', 'isha': '17:56', 'midnight': '23:16'}
